ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2021,21155,35021155,20419,CAPIVARI,MANOEL DA COSTA NEVES PROFESSOR,RIO DAS PEDRAS,,,1.97
2021,21179,35021179,20410,PIRACICABA,JORGE COURY DOUTOR,PIRACICABA,,3.86,2.78
2021,21180,35021180,20410,PIRACICABA,SAMUEL DE CASTRO NEVES DOUTOR,PIRACICABA,,4.78,2.83
2021,21209,35021209,20410,PIRACICABA,JOSE MARTINS DE TOLEDO PROFESSOR,PIRACICABA,,2.77,2
2021,21222,35021222,20410,PIRACICABA,PEDRO CREM FILHO PROFESSOR,CHARQUEADA,,4.88,3.33
2021,21234,35021234,20410,PIRACICABA,ANGELO FRANZIN,AGUAS DE SAO PEDRO,,,1.86
2021,21246,35021246,20410,PIRACICABA,ABIGAIL DE AZEVEDO GRILLO PROFESSOR,PIRACICABA,,3.17,2
2021,21258,35021258,20409,MOGI MIRIM,ANGELA MARIA DA PAIXAO COSTA PROFA,MOGI GUACU,,3.08,1.45
2021,21283,35021283,20410,PIRACICABA,BENEDITO DUTRA TEIXEIRA PROFESSOR,CHARQUEADA,,3.46,1.95
2021,21295,35021295,20411,PIRASSUNUNGA,CARLOS GUIMARAES DOUTOR,SANTA CRUZ DAS PALMEIRAS,,3.3,2.6
2021,21301,35021301,20411,PIRASSUNUNGA,JOSE JORGE NETO PROFESSOR,ANALANDIA,,,2.84
2021,21313,35021313,20411,PIRASSUNUNGA,PEDRINA PIRES ZADRA PROFESSORA,PORTO FERREIRA,,2.99,2.96
2021,21325,35021325,20411,PIRASSUNUNGA,WASHINGTON LUIZ,PORTO FERREIRA,,2.7,2.08
2021,21337,35021337,20411,PIRASSUNUNGA,QUEIROZ FILHO PROFESSOR,LEME,,4.06,
2021,21350,35021350,20411,PIRASSUNUNGA,LUIZ NARCISO GOMES DOUTOR,SANTA CRUZ DA CONCEICAO,,3.37,1.88
2021,21428,35021428,20411,PIRASSUNUNGA,WALDEMAR FERREIRA PROFESSOR,LEME,,3.69,2.27
2021,21436,35021436,20411,PIRASSUNUNGA,NOSSA SENHORA DE LORETO,PIRASSUNUNGA,,3.81,2.5
2021,21441,35021441,20411,PIRASSUNUNGA,PIRASSUNUNGA,PIRASSUNUNGA,,2.97,2.3
2021,21465,35021465,20411,PIRASSUNUNGA,FRANCO CORONEL,PIRASSUNUNGA,,3.08,
2021,21477,35021477,20411,PIRASSUNUNGA,MANOEL JACINTHO VIEIRA DE MORAES DOUTOR,PIRASSUNUNGA,,2.67,
2021,21489,35021489,20411,PIRASSUNUNGA,ELOI CHAVES,PIRASSUNUNGA,,2.73,
2021,21490,35021490,20411,PIRASSUNUNGA,MARIA JOAQUINA DE ARRUDA PROFESSORA,LEME,,,3.18
2021,21519,35021519,20411,PIRASSUNUNGA,LAURO BARREIRA,SANTA CRUZ DAS PALMEIRAS,,,1.65
2021,21520,35021520,20411,PIRASSUNUNGA,NEWTON PRADO,LEME,,3.39,1.96
2021,21532,35021532,20411,PIRASSUNUNGA,DJALMA FORJAZ DOUTOR,PORTO FERREIRA,,3.2,3.33
2021,21556,35021556,20408,LIMEIRA,CAROLINA AUGUSTA SERAPHIM PROFESSORA,RIO CLARO,,5.28,
2021,21573,35021573,20408,LIMEIRA,JOAQUIM SALLES CORONEL,RIO CLARO,,3.66,
2021,21611,35021611,20408,LIMEIRA,JOAQUIM RIBEIRO,RIO CLARO,,,2.72
2021,21623,35021623,20408,LIMEIRA,JOSE FERNANDES PROFESSOR,RIO CLARO,5.12,3.89,2.73
2021,21635,35021635,20408,LIMEIRA,PEDRO RAPHAEL DA ROCHA,SANTA GERTRUDES,,,2.67
2021,21647,35021647,20602,JAU,ANTONIO LUCIANO DA FONSECA CORONEL,TORRINHA,4.34,,
2021,21659,35021659,20509,SAO CARLOS,JANIO QUADROS GOVERNADOR,CORUMBATAI,,,2.8
2021,21672,35021672,20408,LIMEIRA,MARCELO DE MESQUITA PROFESSOR,IPEUNA,,1.93,1.6
2021,21684,35021684,20509,SAO CARLOS,JOAQUIM DE TOLEDO CAMARGO PROFESSOR,ITIRAPINA,,3.31,1.8
2021,21696,35021696,20408,LIMEIRA,MARCIANO DE TOLEDO PIZA PROFESSOR,RIO CLARO,,,3.69
2021,21702,35021702,20408,LIMEIRA,JOAO BATISTA LEME PROFESSOR,RIO CLARO,,3.88,2.4
2021,21714,35021714,20602,JAU,LAZARO FRANCO DE MORAES,TORRINHA,,2.36,2.73
2021,21726,35021726,20408,LIMEIRA,MICHEL ANTONIO ALEM PROFESSOR,RIO CLARO,,3.31,1.86
2021,21738,35021738,20408,LIMEIRA,ODILON CORREA PROFESSOR,RIO CLARO,,2.69,2.12
2021,21748,35021748,20408,LIMEIRA,RAUL FERNANDES CHANCELER,RIO CLARO,,,3.98
2021,21763,35021763,20408,LIMEIRA,JOSE LEVY CORONEL,CORDEIROPOLIS,,,4.63
2021,21775,35021775,20408,LIMEIRA,JAMIL ABRAHAO SAAD,CORDEIROPOLIS,,2.1,1.83
2021,21787,35021787,20408,LIMEIRA,BARAO DE PIRACICABA,RIO CLARO,,3.98,
2021,21805,35021805,20602,JAU,DINAH LUCIA BALESTRERO PROFESSORA,BROTAS,,1.91,2.06
2021,21829,35021829,20501,ARARAQUARA,MARCELINO BRAGA CEL,BOA ESPERANCA DO SUL,,,1.9
2021,21830,35021830,20501,ARARAQUARA,DINORA MARCONDES GOMES PROFA,AMERICO BRASILIENSE,,2.43,1.81
2021,21854,35021854,20501,ARARAQUARA,BENTO DE ABREU,ARARAQUARA,,3.76,2.07
2021,21866,35021866,20501,ARARAQUARA,BENTO DE ABREU,SANTA LUCIA,,2.19,1.89
2021,21878,35021878,20501,ARARAQUARA,PEDRO MORGANTI COMENDADOR,RINCAO,,2.08,1.14
2021,21885,35021885,20501,ARARAQUARA,ANTONIA EUGENIA MARTINS PROFA,ARARAQUARA,4.33,,
2021,21891,35021891,20501,ARARAQUARA,GERALDO HONORATO AZZI SACHS PROF,ARARAQUARA,6.21,,
2021,21908,35021908,20501,ARARAQUARA,GAVIAO PEIXOTO CONSELHEIRO,GAVIAO PEIXOTO,,,3.51
2021,21912,35021912,20501,ARARAQUARA,LUZIA DE ABREU PROFA,NOVA EUROPA,,,1.77
2021,21921,35021921,20501,ARARAQUARA,ALFREDO EVANGELISTA NOGUEIRA,TRABIJU,,,1.57
2021,21933,35021933,20501,ARARAQUARA,NARCISO DA SILVA CESAR,ARARAQUARA,5.88,,
2021,21945,35021945,20501,ARARAQUARA,JOAO PIRES DE CAMARGO DR,ARARAQUARA,,3.5,2.75
2021,21957,35021957,20501,ARARAQUARA,AUGUSTO DA SILVA CESAR PROF,ARARAQUARA,,2.88,1.87
2021,21969,35021969,20501,ARARAQUARA,FLORESTANO LIBUTTI,ARARAQUARA,4.7,,
2021,21970,35021970,20501,ARARAQUARA,VICTOR LACORTE PROF,ARARAQUARA,,3.04,1.6
2021,21994,35021994,20501,ARARAQUARA,DORIVAL ALVES,ARARAQUARA,,2.96,1.99
2021,22020,35022020,20501,ARARAQUARA,ANTONIO JOAQUIM DE CARVALHO,ARARAQUARA,6.63,,
2021,22056,35022056,20511,TAQUARITINGA,FERNANDO BRASIL PROF,TABATINGA,4.13,2.6,1.55
2021,22068,35022068,20501,ARARAQUARA,PEDRO JOSE NETO,ARARAQUARA,,,3.71
2021,22073,35022073,20501,ARARAQUARA,JOAO MANOEL DO AMARAL,ARARAQUARA,,5.65,
2021,22081,35022081,20501,ARARAQUARA,FRANCISCO PEDRO MONTEIRO DA SILVA,ARARAQUARA,5.29,,
2021,22100,35022100,20511,TAQUARITINGA,ABDALLA MIGUEL,TABATINGA,,3.71,2.05
2021,22123,35022123,20501,ARARAQUARA,LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA,ARARAQUARA,,4.11,3.21
2021,22135,35022135,20501,ARARAQUARA,ADOLPHO THOMAS DE AQUINO,MOTUCA,,,2.71
2021,22147,35022147,20501,ARARAQUARA,LEA DE FREITAS MONTEIRO PROFA,ARARAQUARA,,2.61,2.08
2021,22159,35022159,20501,ARARAQUARA,ANTONIO LOURENCO CORREA,ARARAQUARA,5.35,,
2021,22160,35022160,20501,ARARAQUARA,JOAO BATISTA DE OLIVEIRA,ARARAQUARA,,3.64,3.49
2021,22214,35022214,20502,BARRETOS,BENEDITO PEREIRA CARDOSO PROFESSOR,BARRETOS,,3.6,2.07
2021,22238,35022238,20502,BARRETOS,ENOCH GARCIA LEAL,GUAIRA,,2.4,2.58
2021,22263,35022263,20502,BARRETOS,ALMEIDA PINTO,BARRETOS,,3.38,2.11
2021,22287,35022287,20502,BARRETOS,ALEXANDRE DE AVILA BORGES,JABORANDI,,,1.51
2021,22329,35022329,20502,BARRETOS,PAULINA NUNES DE MORAES PROFESSORA,BARRETOS,,3.03,1.2
2021,22330,35022330,20507,RIBEIRAO PRETO,GALDINO DE CASTRO,CAJURU,,2.99,2.19
2021,22342,35022342,20502,BARRETOS,ALICE FONTOURA DE ARAUJO DONA,COLOMBIA,,,2.01
2021,22354,35022354,20502,BARRETOS,MARIO VIEIRA MARCONDES,BARRETOS,,2.92,1.88
2021,22391,35022391,20502,BARRETOS,SILVESTRE DE LIMA CORONEL,BARRETOS,,2.18,1.42
2021,22421,35022421,20502,BARRETOS,DALVA LELLIS GARCIA PRADO PROFA,GUAIRA,,1.71,2.15
2021,22433,35022433,20502,BARRETOS,ZEZINHO PORTUGAL,GUAIRA,,2.69,1.67
2021,22445,35022445,20502,BARRETOS,AYMORE DO BRASIL PROFESSOR,BARRETOS,,3.87,
2021,22457,35022457,20502,BARRETOS,MACEDO SOARES EMBAIXADOR,BARRETOS,,3.78,2.81
2021,22469,35022469,20502,BARRETOS,ANTONIO OLYMPIO DOUTOR,BARRETOS,,2.96,2.26
2021,22494,35022494,20512,SERTAOZINHO,MARIA FALCONI DE FELICIO,PITANGUEIRAS,,2.42,2.38
2021,22500,35022500,20506,JABOTICABAL,ANSELMO BISPO DOS SANTOS,TAIACU,,3.07,1.65
2021,22512,35022512,20506,JABOTICABAL,BENEDITO ORTIZ CORONEL,TAIUVA,,3.33,2.16
2021,22559,35022559,20512,SERTAOZINHO,DOLORES MARTINS DE CASTRO PROFESSORA,PONTAL,,4.41,2.2
2021,22561,35022561,20512,SERTAOZINHO,JOSEPHA CASTRO PROFESSORA,PONTAL,,2.87,
2021,22573,35022573,20512,SERTAOZINHO,ADELIA FRASCINO DONA,PONTAL,,5,2.78
2021,22585,35022585,20512,SERTAOZINHO,ODULFO DE OLIVEIRA GUIMARAES,VIRADOURO,,2.37,1.72
2021,22603,35022603,20506,JABOTICABAL,ABILIO MANOEL,BEBEDOURO,,3.96,2.42
2021,22627,35022627,20506,JABOTICABAL,JOSE FRANCISCO PASCHOAL,BEBEDOURO,,1.86,1.41
2021,22639,35022639,20512,SERTAOZINHO,MARIA ELYDE MONACO DOS SANTOS PROFESSORA,TERRA ROXA,,,1.25
2021,22640,35022640,20512,SERTAOZINHO,ORMINDA GUIMARAES COTRIM,PITANGUEIRAS,,3.22,2.26
2021,22652,35022652,20506,JABOTICABAL,ELISIO DE CASTRO DOUTOR,TAQUARAL,,2.92,1.44
2021,22664,35022664,20512,SERTAOZINHO,DOMINGOS PARO,PITANGUEIRAS,,2.78,1.8
2021,22676,35022676,20512,SERTAOZINHO,DOLORES BELEM NOVAES PROFESSORA,PONTAL,,2.64,2.44
2021,22697,35022697,20506,JABOTICABAL,NENA GIANNASI BUCK PROFESSORA,MONTE AZUL PAULISTA,,2.81,1.53
2021,22706,35022706,20511,TAQUARITINGA,VILLA LOBOS MAESTRO,PIRANGI,,3.45,1.54
2021,22724,35022724,20506,JABOTICABAL,PARAISO CAVALCANTI DOUTOR,BEBEDOURO,,2.66,1.65
2021,22731,35022731,20506,JABOTICABAL,GUSTAVO FERNANDO KUHLMANN,BEBEDOURO,,2.71,1.67
2021,22755,35022755,20512,SERTAOZINHO,MAURICIO MONTECCHI,PITANGUEIRAS,,3.38,2.79
2021,22767,35022767,20506,JABOTICABAL,ABILIO ALVES MARQUES,BEBEDOURO,,3.21,1.66
2021,22779,35022779,20504,FRANCA,CAETANO PETRAGLIA,FRANCA,6.48,,
2021,22780,35022780,20504,FRANCA,AMALIA PIMENTEL PROFA,FRANCA,5.81,,
2021,22792,35022792,20504,FRANCA,JOAO MARCIANO DE ALMEIDA DR,FRANCA,,4.12,3.21
2021,22809,35022809,20504,FRANCA,OTAVIO MARTINS DE SOUZA PROF,FRANCA,,3.05,2.08
2021,22822,35022822,20504,FRANCA,CARMEM MUNHOZ COELHO PROFA,FRANCA,,4.15,
2021,22834,35022834,20504,FRANCA,SUZANA RIBEIRO SANDOVAL PROFA,FRANCA,4.99,,
2021,22846,35022846,20504,FRANCA,ANA MARIA JUNQUEIRA PROFA,FRANCA,,3.86,
2021,22858,35022858,20504,FRANCA,JOSE DOS REIS MIRANDA FILHO PROFESSOR,FRANCA,6.67,,
2021,22861,35022861,20504,FRANCA,JOAO DE FARIA,CRISTAIS PAULISTA,,,1.51
2021,22871,35022871,20504,FRANCA,ORLIK LUZ DR,FRANCA,,2.71,1.71
2021,22895,35022895,20504,FRANCA,FRANCISCO MARTINS CORONEL,FRANCA,6.1,,
2021,22901,35022901,20507,RIBEIRAO PRETO,ANTONIO BARREIROS PROFESSOR,ALTINOPOLIS,,3.15,1.61
2021,22913,35022913,20504,FRANCA,ANGELO SCARABUCCI,FRANCA,,4.23,3.5
2021,22925,35022925,20507,RIBEIRAO PRETO,SILVIO DE ALMEIDA,BATATAIS,,3.01,1.56
2021,22937,35022937,20504,FRANCA,DAVID CARNEIRO EWBANK,FRANCA,,3.83,2.41
2021,22949,35022949,20507,RIBEIRAO PRETO,WASHINGTON LUIZ DOUTOR,BATATAIS,,2.33,2.37
2021,22950,35022950,20504,FRANCA,DANTE GUEDINE FILHO PROF,FRANCA,,4.56,
2021,22962,35022962,20507,RIBEIRAO PRETO,JOAQUIM ALVES FERREIRA MONSENHOR,BATATAIS,5.62,,
2021,22986,35022986,20504,FRANCA,HOMERO ALVES,FRANCA,,4.2,
2021,23000,35023000,20507,RIBEIRAO PRETO,CANDIDO PORTINARI,BATATAIS,,2.72,1.76
2021,23024,35023024,20504,FRANCA,MACIEL DE CASTRO JUNIOR,SAO JOSE DA BELA VISTA,,1.73,0.9
2021,23036,35023036,20507,RIBEIRAO PRETO,MACARIO DE ALMEIDA CONEGO,SANTO ANTONIO DA ALEGRIA,,,1.81
2021,23048,35023048,20504,FRANCA,ISAAC VILELA DE ANDRADE,RESTINGA,,,1.01
2021,23059,35023059,20504,FRANCA,HENRIQUE LESPINASSE PROF,ITIRAPUA,,2.42,1.71
2021,23073,35023073,20504,FRANCA,JORGE FALEIROS,PATROCINIO PAULISTA,,2.71,1.57
2021,23097,35023097,20504,FRANCA,ARTUR BELEM JUNIOR,PEDREGULHO,,3.14,
2021,23103,35023103,20504,FRANCA,JOSE VICENTE MACHADO NETTO DR,PEDREGULHO,,2.5,1.79
2021,23115,35023115,20504,FRANCA,BARAO DE FRANCA,FRANCA,6.11,,
2021,23127,35023127,20504,FRANCA,TORQUATO CALEIRO,FRANCA,,3.77,2.54
2021,23139,35023139,20504,FRANCA,OLIVIO PEIXOTO PROF,JERIQUARA,,,1.35
2021,23140,35023140,20504,FRANCA,JOSE RIBEIRO DE BARROS PROF,PEDREGULHO,,1,0.86
2021,23152,35023152,20504,FRANCA,NENE LOURENCO,RIBEIRAO CORRENTE,,,1.64
2021,23164,35023164,20504,FRANCA,HENRIQUETA RIVERA MIRANDA PROFA,RIFAINA,,3.21,1.07
2021,23176,35023176,20504,FRANCA,MARIO D ELIA,FRANCA,,4.12,2.96
2021,23206,35023206,20504,FRANCA,JERONIMO BARBOSA SANDOVAL,FRANCA,,4.89,
2021,23218,35023218,20510,SAO JOAQUIM DA BARRA,WILLIAN AMIN DOUTOR,MIGUELOPOLIS,,,1.39
2021,23231,35023231,20510,SAO JOAQUIM DA BARRA,MARTINHO SYLVIO BIZUTTI PROFESSOR,IGARAPAVA,,,1.09
2021,23310,35023310,20510,SAO JOAQUIM DA BARRA,RONDON MARECHAL,GUARA,,,1.04
2021,23334,35023334,20510,SAO JOAQUIM DA BARRA,FABIO JOSE DE ARAUJO,ARAMINA,,2.54,1.42
2021,23358,35023358,20510,SAO JOAQUIM DA BARRA,FRANCISCO RIBEIRO SOARES JUNIOR,BURITIZAL,,,1.21
2021,23383,35023383,20510,SAO JOAQUIM DA BARRA,ANTONIO JUSTINO FALLEIROS CAPITAO,ITUVERAVA,,,1.38
2021,23462,35023462,20205,SAO JOSE DOS CAMPOS,ESTEVAM FERRI PROFESSOR,SAO JOSE DOS CAMPOS,,,1.71
2021,23486,35023486,20512,SERTAOZINHO,ISAIAS JOSE FERREIRA DOUTOR,SERTAOZINHO,,3.48,1.51
2021,23516,35023516,20506,JABOTICABAL,CONSTANTE OMETTO,PRADOPOLIS,,,2.28
2021,23528,35023528,20512,SERTAOZINHO,NESTOR GOMES DE ARAUJO PROFESSOR,DUMONT,,,2
2021,23541,35023541,20506,JABOTICABAL,JOAQUIM BATISTA DOUTOR,JABOTICABAL,,2.86,2.2
2021,23553,35023553,20512,SERTAOZINHO,BRUNO PIERONI PROFESSOR,SERTAOZINHO,,,3.33
2021,23565,35023565,20506,JABOTICABAL,AURELIO ARROBAS MARTINS,JABOTICABAL,,2.94,2.32
2021,23577,35023577,20506,JABOTICABAL,LUIZ ZACHARIAS DE LIMA DOUTOR,MONTE ALTO,,3.14,1.14
2021,23589,35023589,20511,TAQUARITINGA,SALVADOR GOGLIANO JUNIOR PROF,VISTA ALEGRE DO ALTO,,4.78,3.69
2021,23590,35023590,20506,JABOTICABAL,JOSE PACIFICO,GUARIBA,,,1.44
2021,23607,35023607,20512,SERTAOZINHO,WINSTON CHURCHILL,SERTAOZINHO,,,3.03
2021,23619,35023619,20512,SERTAOZINHO,JOSE LUIZ DE SIQUEIRA PROFESSOR,BARRINHA,,,1.82
2021,23620,35023620,20512,SERTAOZINHO,ANTONIO FURLAN JUNIOR DOUTOR,SERTAOZINHO,,3.24,2.37
2021,23668,35023668,20506,JABOTICABAL,JEREMIAS DE PAULA EDUARDO,MONTE ALTO,,3.35,2.67
2021,23711,35023711,20506,JABOTICABAL,LUIZ LATORRACA PROFESSOR,JABOTICABAL,,1.85,1.34
2021,23735,35023735,20506,JABOTICABAL,ROSA MARI DE SOUZA SIMIELLI PROFESSORA,JABOTICABAL,,2.41,2
2021,23760,35023760,20506,JABOTICABAL,ANTONIO JOSE PEDROSO PROFESSOR,JABOTICABAL,,4.51,2.75
2021,23796,35023796,20507,RIBEIRAO PRETO,FABIO BARRETO,RIBEIRAO PRETO,4.15,,
2021,23826,35023826,20507,RIBEIRAO PRETO,BARROS CONEGO,RIBEIRAO PRETO,,,2.43
2021,23838,35023838,20507,RIBEIRAO PRETO,JOSE ALEIXO DA SILVA PASSOS CORONEL,BRODOWSKI,,2.11,1.89
2021,23848,35023848,20507,RIBEIRAO PRETO,ANTONIO DIEDERICHSEN,RIBEIRAO PRETO,5.04,,
2021,23851,35023851,20507,RIBEIRAO PRETO,ALBERTO SANTOS DUMONT,RIBEIRAO PRETO,,2.78,2.53
2021,23875,35023875,20507,RIBEIRAO PRETO,JOSE LIMA PEDREIRA DE FREITAS PROFESSORA,RIBEIRAO PRETO,3.12,2.5,1.67
2021,23887,35023887,20507,RIBEIRAO PRETO,WALTER FERREIRA PROFESSOR,RIBEIRAO PRETO,,4.09,2.84
2021,23899,35023899,20507,RIBEIRAO PRETO,GLETE DE ALCANTARA PROFESSORA,RIBEIRAO PRETO,,,1.51
2021,23905,35023905,20507,RIBEIRAO PRETO,HERMINIA GUGLIANO PROFESSORA,RIBEIRAO PRETO,5.56,,
2021,23917,35023917,20507,RIBEIRAO PRETO,AMELIA DOS SANTOS MUSA PROFESSORA,RIBEIRAO PRETO,,2.8,2.62
2021,23929,35023929,20507,RIBEIRAO PRETO,SINHA JUNQUEIRA DONA,RIBEIRAO PRETO,4.92,,
2021,23930,35023930,20507,RIBEIRAO PRETO,ALCIDES CORREA PROFESSOR,RIBEIRAO PRETO,5.64,3.38,1.97
2021,23942,35023942,20507,RIBEIRAO PRETO,RUBEN CLAUDIO MOREIRA PROFESSOR,RIBEIRAO PRETO,2.47,2.53,
2021,23954,35023954,20507,RIBEIRAO PRETO,JOAO AUGUSTO DE MELLO PROFESSOR,RIBEIRAO PRETO,,2.73,1.94
2021,23966,35023966,20507,RIBEIRAO PRETO,FRANCISCO BONFIM,RIBEIRAO PRETO,4.17,,
2021,23978,35023978,20507,RIBEIRAO PRETO,ALBERTO JOSE GONCALVES DOM,RIBEIRAO PRETO,4.54,2.46,1.6
2021,23985,35023985,20512,SERTAOZINHO,MARIO LINS DOUTOR,JARDINOPOLIS,,,2.61
2021,23991,35023991,20507,RIBEIRAO PRETO,JOSE COSTA DEPUTADO,SERRANA,,2.33,1.82
2021,24016,35024016,20507,RIBEIRAO PRETO,FRANCISCO DA CUNHA JUNQUEIRA DOUTOR,RIBEIRAO PRETO,4.23,2.58,2.13
2021,24028,35024028,20507,RIBEIRAO PRETO,GUIMARAES JUNIOR DOUTOR,RIBEIRAO PRETO,,2.93,2.41
2021,24053,35024053,20507,RIBEIRAO PRETO,MEIRA JUNIOR DOUTOR,RIBEIRAO PRETO,3.86,2.62,
2021,24065,35024065,20507,RIBEIRAO PRETO,EUGENIA VILHENA DE MORAIS PROFESSORA,RIBEIRAO PRETO,,,2.61
2021,24077,35024077,20507,RIBEIRAO PRETO,SEBASTIAO FERNANDES PALMA PROFESSOR,RIBEIRAO PRETO,,,3.67
2021,24089,35024089,20507,RIBEIRAO PRETO,ALPHEU DOMINIGUETTI PROFESSOR,RIBEIRAO PRETO,2.91,2.64,1.84
2021,24090,35024090,20507,RIBEIRAO PRETO,CID DE OLIVEIRA LEITE PROFESSOR,RIBEIRAO PRETO,,3.78,3.66
2021,24119,35024119,20507,RIBEIRAO PRETO,OTONIEL MOTA,RIBEIRAO PRETO,,,2.15
2021,24120,35024120,20507,RIBEIRAO PRETO,EDGARDO CAJADO DOUTOR,RIBEIRAO PRETO,4.09,3.14,
2021,24132,35024132,20506,JABOTICABAL,GAVINO VIRDES JORNALISTA,GUATAPARA,,,1.83
2021,24144,35024144,20512,SERTAOZINHO,PLINIO BERARDO PROFESSOR,JARDINOPOLIS,,,1.47
2021,24156,35024156,20507,RIBEIRAO PRETO,HELY LOPES MEIRELLES,RIBEIRAO PRETO,,2.94,
2021,24168,35024168,20507,RIBEIRAO PRETO,DR THOMAZ ALBERTO WHATELY,RIBEIRAO PRETO,,,1.91
2021,24193,35024193,20507,RIBEIRAO PRETO,JOAO RODRIGUES GUIAO DOUTOR,RIBEIRAO PRETO,5.71,,
2021,24200,35024200,20507,RIBEIRAO PRETO,MESSIAS DA FONSECA DOUTOR,CAJURU,,2.97,2.16
2021,24211,35024211,20507,RIBEIRAO PRETO,RITA FERRAZ CASELLI PROFESSORA,SANTA CRUZ DA ESPERANCA,,,1.17
2021,24223,35024223,20507,RIBEIRAO PRETO,ARTHUR PIRES CORONEL,LUIS ANTONIO,,,2.14
2021,24235,35024235,20507,RIBEIRAO PRETO,SIMAO DA SILVA,SAO SIMAO,3.95,,
2021,24259,35024259,20507,RIBEIRAO PRETO,VIRGILIO GARCIA CAPITAO,SAO SIMAO,,2.34,1.02
2021,24260,35024260,20507,RIBEIRAO PRETO,FRANCISCO GOMES PROFESSOR,CRAVINHOS,,2.87,2.6
2021,24272,35024272,20507,RIBEIRAO PRETO,JOAO DE SOUZA CAMPOS CORONEL,CRAVINHOS,,3.1,1.62
2021,24284,35024284,20411,PIRASSUNUNGA,NELSON FERNANDES,SANTA RITA DO PASSA QUATRO,,2.92,2.68
2021,24296,35024296,20507,RIBEIRAO PRETO,FRANCISCO FERREIRA DE FREITAS,SERRA AZUL,,2.39,1.55
2021,24302,35024302,20507,RIBEIRAO PRETO,TEOFILO SIQUEIRA,SANTA ROSA DE VITERBO,,2.94,
2021,24314,35024314,20507,RIBEIRAO PRETO,FRANCISCO MATARAZZO CONDE,SANTA ROSA DE VITERBO,,,2.42
2021,24326,35024326,20507,RIBEIRAO PRETO,VERGINIO MELLONI,SANTA ROSA DE VITERBO,,3.03,
2021,24375,35024375,20507,RIBEIRAO PRETO,AGENOR MEDEIROS PROFESSOR,SAO SIMAO,,2.93,1.71
2021,24399,35024399,20507,RIBEIRAO PRETO,ABEL DOS REIS,CASSIA DOS COQUEIROS,,,2.58
2021,24417,35024417,20509,SAO CARLOS,JOSE FERREIRA DA SILVA,DESCALVADO,,,2.51
2021,24430,35024430,20509,SAO CARLOS,ESTERINA PLACCO,SAO CARLOS,,3.48,2.03
2021,24442,35024442,20509,SAO CARLOS,SEBASTIAO DE OLIVEIRA ROCHA PROFESSOR,SAO CARLOS,,5.41,3.79
2021,24454,35024454,20509,SAO CARLOS,LUIZ AUGUSTO DE OLIVEIRA PROFESSOR,SAO CARLOS,6.09,,
2021,24466,35024466,20509,SAO CARLOS,DOM GASTAO BISPO,SAO CARLOS,6.83,,
2021,24478,35024478,20509,SAO CARLOS,JESUINO DE ARRUDA,SAO CARLOS,,2.95,1.71
2021,24485,35024485,20509,SAO CARLOS,JOSE JULIANO NETO PROFESSOR,SAO CARLOS,,,2.43
2021,24491,35024491,20509,SAO CARLOS,ANTONIO ADOLFO LOBBE PROFESSOR,SAO CARLOS,4.86,,
2021,24508,35024508,20509,SAO CARLOS,EDESIO CASTANHO,IBATE,,4.17,2.42
2021,24512,35024512,20509,SAO CARLOS,ALVARO GUIAO DOUTOR,SAO CARLOS,,4.25,2.54
2021,24521,35024521,20509,SAO CARLOS,EUGENIO FRANCO,SAO CARLOS,5.83,,
2021,24533,35024533,20509,SAO CARLOS,SALLES JUNIOR DOUTOR,DOURADO,,2.01,1.67
2021,24545,35024545,20509,SAO CARLOS,FULVIO MORGANTI,IBATE,,3.65,1.67
2021,24557,35024557,20509,SAO CARLOS,ARLINDO BITTENCOURT PROFESSOR,SAO CARLOS,,3.39,1.45
2021,24594,35024594,20509,SAO CARLOS,PIRAJA DA SILVA DOUTOR,RIBEIRAO BONITO,,,0.85
2021,24600,35024600,20509,SAO CARLOS,CUNHA BUENO VISCONDE DA,SAO CARLOS,5.88,,
2021,24612,35024612,20509,SAO CARLOS,MARIA RAMOS PROFESSORA,SAO CARLOS,,3.67,3.17
2021,24624,35024624,20509,SAO CARLOS,ANTONIO MILITAO DE LIMA,SAO CARLOS,,4.7,
2021,24636,35024636,20509,SAO CARLOS,PAULINO CARLOS CORONEL,SAO CARLOS,6.44,,
2021,24648,35024648,20510,SAO JOAQUIM DA BARRA,GETULIO LIMA CAPITAO,SALES OLIVEIRA,,2.56,1.84
2021,24659,35024659,20510,SAO JOAQUIM DA BARRA,MARIA CAROLINA DE LIMA DONA,NUPORANGA,,,2.95
2021,24685,35024685,20510,SAO JOAQUIM DA BARRA,SYLVIO TORQUATO JUNQUEIRA,SAO JOAQUIM DA BARRA,6.24,,
2021,24697,35024697,20510,SAO JOAQUIM DA BARRA,ADOLFO ALFEU FERRERO,SAO JOAQUIM DA BARRA,5.03,,
2021,24703,35024703,20510,SAO JOAQUIM DA BARRA,GENOVEVA PINHEIRO VIEIRA DE VITTA PROFESSORA,SAO JOAQUIM DA BARRA,,2.48,1.75
2021,24715,35024715,20510,SAO JOAQUIM DA BARRA,MANOEL GOUVEIA DE LIMA,SAO JOAQUIM DA BARRA,,3.06,2
